service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
502011544,1,1,1,1,1,0,0,20260825,20261231
502011619,1,1,1,1,1,0,0,20260825,20261231
502011700,1,1,1,1,1,0,0,20260825,20261231
502011735,1,1,1,1,1,0,0,20260825,20261231
502011816,1,1,1,1,1,0,0,20260825,20261231
502011851,1,1,1,1,1,0,0,20260825,20261231
502011932,1,1,1,1,1,0,0,20260825,20261231
502012007,1,1,1,1,1,0,0,20260825,20261231
502012048,1,1,1,1,1,0,0,20260825,20261231
502012121,1,1,1,1,1,0,0,20260825,20261231
502012155,1,1,1,1,1,0,0,20260825,20261231
502020811,0,0,0,0,0,1,0,20260825,20261231
502020844,0,0,0,0,0,1,0,20260825,20261231
502020920,0,0,0,0,0,1,0,20260825,20261231
502020953,0,0,0,0,0,1,0,20260825,20261231
502021029,0,0,0,0,0,1,0,20260825,20261231
502021102,0,0,0,0,0,1,0,20260825,20261231
502021138,0,0,0,0,0,1,0,20260825,20261231
502021211,0,0,0,0,0,1,0,20260825,20261231
502021250,0,0,0,0,0,1,0,20260825,20261231
502021325,0,0,0,0,0,1,0,20260825,20261231
502021405,0,0,0,0,0,1,0,20260825,20261231
502021443,0,0,0,0,0,1,0,20260825,20261231
502021523,0,0,0,0,0,1,0,20260825,20261231
502021601,0,0,0,0,0,1,0,20260825,20261231
502021641,0,0,0,0,0,1,0,20260825,20261231
502021719,0,0,0,0,0,1,0,20260825,20261231
502021759,0,0,0,0,0,1,0,20260825,20261231
502021837,0,0,0,0,0,1,0,20260825,20261231
502021917,0,0,0,0,0,1,0,20260825,20261231
502021955,0,0,0,0,0,1,0,20260825,20261231
502022035,0,0,0,0,0,1,0,20260825,20261231
502022113,0,0,0,0,0,1,0,20260825,20261231
502022153,0,0,0,0,0,1,0,20260825,20261231
502022230,0,0,0,0,0,1,0,20260825,20261231
502022305,0,0,0,0,0,1,0,20260825,20261231
502030805,0,0,0,0,0,0,1,20260825,20261231
502030839,0,0,0,0,0,0,1,20260825,20261231
502030919,0,0,0,0,0,0,1,20260825,20261231
502030957,0,0,0,0,0,0,1,20260825,20261231
502031037,0,0,0,0,0,0,1,20260825,20261231
502031115,0,0,0,0,0,0,1,20260825,20261231
502031155,0,0,0,0,0,0,1,20260825,20261231
502031233,0,0,0,0,0,0,1,20260825,20261231
502031313,0,0,0,0,0,0,1,20260825,20261231
502031351,0,0,0,0,0,0,1,20260825,20261231
502031431,0,0,0,0,0,0,1,20260825,20261231
502031509,0,0,0,0,0,0,1,20260825,20261231
502031553,0,0,0,0,0,0,1,20260825,20261231
502031636,0,0,0,0,0,0,1,20260825,20261231
502031718,0,0,0,0,0,0,1,20260825,20261231
502031756,0,0,0,0,0,0,1,20260825,20261231
502031836,0,0,0,0,0,0,1,20260825,20261231
502031914,0,0,0,0,0,0,1,20260825,20261231
502031954,0,0,0,0,0,0,1,20260825,20261231
502032032,0,0,0,0,0,0,1,20260825,20261231
502032112,0,0,0,0,0,0,1,20260825,20261231
502032150,0,0,0,0,0,0,1,20260825,20261231
502032225,0,0,0,0,0,0,1,20260825,20261231
502032300,0,0,0,0,0,0,1,20260825,20261231
503010745,1,1,1,1,1,0,0,20260825,20261231
503010825,1,1,1,1,1,0,0,20260825,20261231
503010900,1,1,1,1,1,0,0,20260825,20261231
503010943,1,1,1,1,1,0,0,20260825,20261231
503011018,1,1,1,1,1,0,0,20260825,20261231
503011059,1,1,1,1,1,0,0,20260825,20261231
503011134,1,1,1,1,1,0,0,20260825,20261231
503011215,1,1,1,1,1,0,0,20260825,20261231
503011250,1,1,1,1,1,0,0,20260825,20261231
503011331,1,1,1,1,1,0,0,20260825,20261231
503011406,1,1,1,1,1,0,0,20260825,20261231
503011447,1,1,1,1,1,0,0,20260825,20261231
503011522,1,1,1,1,1,0,0,20260825,20261231
503011603,1,1,1,1,1,0,0,20260825,20261231
503011638,1,1,1,1,1,0,0,20260825,20261231
503011719,1,1,1,1,1,0,0,20260825,20261231
503011754,1,1,1,1,1,0,0,20260825,20261231
503011835,1,1,1,1,1,0,0,20260825,20261231
503011910,1,1,1,1,1,0,0,20260825,20261231
503011951,1,1,1,1,1,0,0,20260825,20261231
503012026,1,1,1,1,1,0,0,20260825,20261231
503012105,1,1,1,1,1,0,0,20260825,20261231
503012140,1,1,1,1,1,0,0,20260825,20261231
503012210,1,1,1,1,1,0,0,20260825,20261231
503012240,1,1,1,1,1,0,0,20260825,20261231
600010700,1,1,1,1,1,0,0,20260825,20261231
600010735,1,1,1,1,1,0,0,20260825,20261231
600010815,1,1,1,1,1,0,0,20260825,20261231
600010852,1,1,1,1,1,0,0,20260825,20261231
600010934,1,1,1,1,1,0,0,20260825,20261231
600011016,1,1,1,1,1,0,0,20260825,20261231
600011058,1,1,1,1,1,0,0,20260825,20261231
600011140,1,1,1,1,1,0,0,20260825,20261231
600011222,1,1,1,1,1,0,0,20260825,20261231
600011304,1,1,1,1,1,0,0,20260825,20261231
600011346,1,1,1,1,1,0,0,20260825,20261231
600011428,1,1,1,1,1,0,0,20260825,20261231
600011510,1,1,1,1,1,0,0,20260825,20261231
600011552,1,1,1,1,1,0,0,20260825,20261231
600011634,1,1,1,1,1,0,0,20260825,20261231
600011716,1,1,1,1,1,0,0,20260825,20261231
600011758,1,1,1,1,1,0,0,20260825,20261231
600011840,1,1,1,1,1,0,0,20260825,20261231
600011922,1,1,1,1,1,0,0,20260825,20261231
600012004,1,1,1,1,1,0,0,20260825,20261231
600012046,1,1,1,1,1,0,0,20260825,20261231
600012128,1,1,1,1,1,0,0,20260825,20261231
600012205,1,1,1,1,1,0,0,20260825,20261231
600020715,0,0,0,0,0,1,0,20260825,20261231
600020740,0,0,0,0,0,1,0,20260825,20261231
600020810,0,0,0,0,0,1,0,20260825,20261231
600020847,0,0,0,0,0,1,0,20260825,20261231
600020930,0,0,0,0,0,1,0,20260825,20261231
600021010,0,0,0,0,0,1,0,20260825,20261231
600021050,0,0,0,0,0,1,0,20260825,20261231
600021130,0,0,0,0,0,1,0,20260825,20261231
600021210,0,0,0,0,0,1,0,20260825,20261231
600021250,0,0,0,0,0,1,0,20260825,20261231
600021330,0,0,0,0,0,1,0,20260825,20261231
600021410,0,0,0,0,0,1,0,20260825,20261231
600021450,0,0,0,0,0,1,0,20260825,20261231
600021530,0,0,0,0,0,1,0,20260825,20261231
600021610,0,0,0,0,0,1,0,20260825,20261231
600021650,0,0,0,0,0,1,0,20260825,20261231
600021730,0,0,0,0,0,1,0,20260825,20261231
600021810,0,0,0,0,0,1,0,20260825,20261231
600021850,0,0,0,0,0,1,0,20260825,20261231
600021930,0,0,0,0,0,1,0,20260825,20261231
600022010,0,0,0,0,0,1,0,20260825,20261231
600022050,0,0,0,0,0,1,0,20260825,20261231
600022130,0,0,0,0,0,1,0,20260825,20261231
600022210,0,0,0,0,0,1,0,20260825,20261231
600030755,0,0,0,0,0,0,1,20260825,20261231
600030817,0,0,0,0,0,0,1,20260825,20261231
600030856,0,0,0,0,0,0,1,20260825,20261231
600030929,0,0,0,0,0,0,1,20260825,20261231
600031008,0,0,0,0,0,0,1,20260825,20261231
600031041,0,0,0,0,0,0,1,20260825,20261231
600031120,0,0,0,0,0,0,1,20260825,20261231
600031153,0,0,0,0,0,0,1,20260825,20261231
600031232,0,0,0,0,0,0,1,20260825,20261231
600031305,0,0,0,0,0,0,1,20260825,20261231
600031344,0,0,0,0,0,0,1,20260825,20261231
600031417,0,0,0,0,0,0,1,20260825,20261231
600031456,0,0,0,0,0,0,1,20260825,20261231
600031529,0,0,0,0,0,0,1,20260825,20261231
600031610,0,0,0,0,0,0,1,20260825,20261231
600031647,0,0,0,0,0,0,1,20260825,20261231
600031730,0,0,0,0,0,0,1,20260825,20261231
600031807,0,0,0,0,0,0,1,20260825,20261231
600031850,0,0,0,0,0,0,1,20260825,20261231
600031927,0,0,0,0,0,0,1,20260825,20261231
600032010,0,0,0,0,0,0,1,20260825,20261231
600032047,0,0,0,0,0,0,1,20260825,20261231
600032130,0,0,0,0,0,0,1,20260825,20261231
600032207,0,0,0,0,0,0,1,20260825,20261231
600032245,0,0,0,0,0,0,1,20260825,20261231
601010745,1,1,1,1,1,0,0,20260825,20261231
601010825,1,1,1,1,1,0,0,20260825,20261231
601010904,1,1,1,1,1,0,0,20260825,20261231
601010946,1,1,1,1,1,0,0,20260825,20261231
601011028,1,1,1,1,1,0,0,20260825,20261231
601011110,1,1,1,1,1,0,0,20260825,20261231
601011152,1,1,1,1,1,0,0,20260825,20261231
601011234,1,1,1,1,1,0,0,20260825,20261231
601011316,1,1,1,1,1,0,0,20260825,20261231
601011358,1,1,1,1,1,0,0,20260825,20261231
601011440,1,1,1,1,1,0,0,20260825,20261231
601011522,1,1,1,1,1,0,0,20260825,20261231
601011604,1,1,1,1,1,0,0,20260825,20261231
601011646,1,1,1,1,1,0,0,20260825,20261231
601011728,1,1,1,1,1,0,0,20260825,20261231
601011810,1,1,1,1,1,0,0,20260825,20261231
601011852,1,1,1,1,1,0,0,20260825,20261231
601011934,1,1,1,1,1,0,0,20260825,20261231
601012016,1,1,1,1,1,0,0,20260825,20261231
601012058,1,1,1,1,1,0,0,20260825,20261231
601012140,1,1,1,1,1,0,0,20260825,20261231
601012215,1,1,1,1,1,0,0,20260825,20261231
601012245,1,1,1,1,1,0,0,20260825,20261231
601020750,0,0,0,0,0,1,0,20260825,20261231
601020826,0,0,0,0,0,1,0,20260825,20261231
601020904,0,0,0,0,0,1,0,20260825,20261231
601020946,0,0,0,0,0,1,0,20260825,20261231
601021026,0,0,0,0,0,1,0,20260825,20261231
601021106,0,0,0,0,0,1,0,20260825,20261231
601021146,0,0,0,0,0,1,0,20260825,20261231
601021226,0,0,0,0,0,1,0,20260825,20261231
601021306,0,0,0,0,0,1,0,20260825,20261231
601021346,0,0,0,0,0,1,0,20260825,20261231
601021426,0,0,0,0,0,1,0,20260825,20261231
601021506,0,0,0,0,0,1,0,20260825,20261231
601021546,0,0,0,0,0,1,0,20260825,20261231
601021626,0,0,0,0,0,1,0,20260825,20261231
601021706,0,0,0,0,0,1,0,20260825,20261231
601021746,0,0,0,0,0,1,0,20260825,20261231
601021826,0,0,0,0,0,1,0,20260825,20261231
601021906,0,0,0,0,0,1,0,20260825,20261231
601021946,0,0,0,0,0,1,0,20260825,20261231
601022026,0,0,0,0,0,1,0,20260825,20261231
601022106,0,0,0,0,0,1,0,20260825,20261231
601022145,0,0,0,0,0,1,0,20260825,20261231
601022220,0,0,0,0,0,1,0,20260825,20261231
601022250,0,0,0,0,0,1,0,20260825,20261231
601030813,0,0,0,0,0,0,1,20260825,20261231
601030841,0,0,0,0,0,0,1,20260825,20261231
601030920,0,0,0,0,0,0,1,20260825,20261231
601030953,0,0,0,0,0,0,1,20260825,20261231
601031032,0,0,0,0,0,0,1,20260825,20261231
601031105,0,0,0,0,0,0,1,20260825,20261231
601031144,0,0,0,0,0,0,1,20260825,20261231
601031217,0,0,0,0,0,0,1,20260825,20261231
601031256,0,0,0,0,0,0,1,20260825,20261231
601031329,0,0,0,0,0,0,1,20260825,20261231
601031408,0,0,0,0,0,0,1,20260825,20261231
601031441,0,0,0,0,0,0,1,20260825,20261231
601031520,0,0,0,0,0,0,1,20260825,20261231
601031549,0,0,0,0,0,0,1,20260825,20261231
601031630,0,0,0,0,0,0,1,20260825,20261231
601031707,0,0,0,0,0,0,1,20260825,20261231
601031750,0,0,0,0,0,0,1,20260825,20261231
601031827,0,0,0,0,0,0,1,20260825,20261231
601031910,0,0,0,0,0,0,1,20260825,20261231
601031947,0,0,0,0,0,0,1,20260825,20261231
601032030,0,0,0,0,0,0,1,20260825,20261231
601032107,0,0,0,0,0,0,1,20260825,20261231
601032150,0,0,0,0,0,0,1,20260825,20261231
601032227,0,0,0,0,0,0,1,20260825,20261231
601032305,0,0,0,0,0,0,1,20260825,20261231
602010720,1,1,1,1,1,0,0,20260825,20261231
602010750,1,1,1,1,1,0,0,20260825,20261231
602010835,1,1,1,1,1,0,0,20260825,20261231
602010916,1,1,1,1,1,0,0,20260825,20261231
602010958,1,1,1,1,1,0,0,20260825,20261231
602011040,1,1,1,1,1,0,0,20260825,20261231
602011122,1,1,1,1,1,0,0,20260825,20261231
602011204,1,1,1,1,1,0,0,20260825,20261231
602011246,1,1,1,1,1,0,0,20260825,20261231
602011328,1,1,1,1,1,0,0,20260825,20261231
602011410,1,1,1,1,1,0,0,20260825,20261231
602011452,1,1,1,1,1,0,0,20260825,20261231
602011534,1,1,1,1,1,0,0,20260825,20261231
602011616,1,1,1,1,1,0,0,20260825,20261231
602011658,1,1,1,1,1,0,0,20260825,20261231
602011740,1,1,1,1,1,0,0,20260825,20261231
602011822,1,1,1,1,1,0,0,20260825,20261231
602011904,1,1,1,1,1,0,0,20260825,20261231
602011946,1,1,1,1,1,0,0,20260825,20261231
602012028,1,1,1,1,1,0,0,20260825,20261231
602012110,1,1,1,1,1,0,0,20260825,20261231
602012150,1,1,1,1,1,0,0,20260825,20261231
602012225,1,1,1,1,1,0,0,20260825,20261231
602020728,0,0,0,0,0,1,0,20260825,20261231
602020800,0,0,0,0,0,1,0,20260825,20261231
602020842,0,0,0,0,0,1,0,20260825,20261231
602020921,0,0,0,0,0,1,0,20260825,20261231
602021002,0,0,0,0,0,1,0,20260825,20261231
602021042,0,0,0,0,0,1,0,20260825,20261231
602021122,0,0,0,0,0,1,0,20260825,20261231
602021202,0,0,0,0,0,1,0,20260825,20261231
602021242,0,0,0,0,0,1,0,20260825,20261231
602021322,0,0,0,0,0,1,0,20260825,20261231
602021402,0,0,0,0,0,1,0,20260825,20261231
602021442,0,0,0,0,0,1,0,20260825,20261231
602021522,0,0,0,0,0,1,0,20260825,20261231
602021602,0,0,0,0,0,1,0,20260825,20261231
602021642,0,0,0,0,0,1,0,20260825,20261231
602021722,0,0,0,0,0,1,0,20260825,20261231
602021802,0,0,0,0,0,1,0,20260825,20261231
602021842,0,0,0,0,0,1,0,20260825,20261231
602021922,0,0,0,0,0,1,0,20260825,20261231
602022002,0,0,0,0,0,1,0,20260825,20261231
602022042,0,0,0,0,0,1,0,20260825,20261231
602022120,0,0,0,0,0,1,0,20260825,20261231
602022200,0,0,0,0,0,1,0,20260825,20261231
602030740,0,0,0,0,0,0,1,20260825,20261231
602030802,0,0,0,0,0,0,1,20260825,20261231
602030832,0,0,0,0,0,0,1,20260825,20261231
602030905,0,0,0,0,0,0,1,20260825,20261231
602030944,0,0,0,0,0,0,1,20260825,20261231
602031017,0,0,0,0,0,0,1,20260825,20261231
602031056,0,0,0,0,0,0,1,20260825,20261231
602031129,0,0,0,0,0,0,1,20260825,20261231
602031208,0,0,0,0,0,0,1,20260825,20261231
602031241,0,0,0,0,0,0,1,20260825,20261231
602031320,0,0,0,0,0,0,1,20260825,20261231
602031353,0,0,0,0,0,0,1,20260825,20261231
602031432,0,0,0,0,0,0,1,20260825,20261231
602031505,0,0,0,0,0,0,1,20260825,20261231
602031542,0,0,0,0,0,0,1,20260825,20261231
602031607,0,0,0,0,0,0,1,20260825,20261231
602031650,0,0,0,0,0,0,1,20260825,20261231
602031727,0,0,0,0,0,0,1,20260825,20261231
602031810,0,0,0,0,0,0,1,20260825,20261231
602031847,0,0,0,0,0,0,1,20260825,20261231
602031930,0,0,0,0,0,0,1,20260825,20261231
602032007,0,0,0,0,0,0,1,20260825,20261231
602032050,0,0,0,0,0,0,1,20260825,20261231
602032127,0,0,0,0,0,0,1,20260825,20261231
602032205,0,0,0,0,0,0,1,20260825,20261231
602032237,0,0,0,0,0,0,1,20260825,20261231
603010700,1,1,1,1,1,0,0,20260825,20261231
603010732,1,1,1,1,1,0,0,20260825,20261231
603010803,1,1,1,1,1,0,0,20260825,20261231
603010846,1,1,1,1,1,0,0,20260825,20261231
603010928,1,1,1,1,1,0,0,20260825,20261231
603011010,1,1,1,1,1,0,0,20260825,20261231
603011052,1,1,1,1,1,0,0,20260825,20261231
603011134,1,1,1,1,1,0,0,20260825,20261231
603011216,1,1,1,1,1,0,0,20260825,20261231
603011258,1,1,1,1,1,0,0,20260825,20261231
603011340,1,1,1,1,1,0,0,20260825,20261231
603011422,1,1,1,1,1,0,0,20260825,20261231
603011504,1,1,1,1,1,0,0,20260825,20261231
603011546,1,1,1,1,1,0,0,20260825,20261231
603011628,1,1,1,1,1,0,0,20260825,20261231
603011710,1,1,1,1,1,0,0,20260825,20261231
603011752,1,1,1,1,1,0,0,20260825,20261231
603011834,1,1,1,1,1,0,0,20260825,20261231
603011916,1,1,1,1,1,0,0,20260825,20261231
603011958,1,1,1,1,1,0,0,20260825,20261231
603012040,1,1,1,1,1,0,0,20260825,20261231
603012122,1,1,1,1,1,0,0,20260825,20261231
603012200,1,1,1,1,1,0,0,20260825,20261231
603020710,0,0,0,0,0,1,0,20260825,20261231
603020740,0,0,0,0,0,1,0,20260825,20261231
603020816,0,0,0,0,0,1,0,20260825,20261231
603020858,0,0,0,0,0,1,0,20260825,20261231
603020938,0,0,0,0,0,1,0,20260825,20261231
603021018,0,0,0,0,0,1,0,20260825,20261231
603021058,0,0,0,0,0,1,0,20260825,20261231
603021138,0,0,0,0,0,1,0,20260825,20261231
603021218,0,0,0,0,0,1,0,20260825,20261231
603021258,0,0,0,0,0,1,0,20260825,20261231
603021338,0,0,0,0,0,1,0,20260825,20261231
603021418,0,0,0,0,0,1,0,20260825,20261231
603021458,0,0,0,0,0,1,0,20260825,20261231
603021538,0,0,0,0,0,1,0,20260825,20261231
603021618,0,0,0,0,0,1,0,20260825,20261231
603021658,0,0,0,0,0,1,0,20260825,20261231
603021738,0,0,0,0,0,1,0,20260825,20261231
603021818,0,0,0,0,0,1,0,20260825,20261231
603021858,0,0,0,0,0,1,0,20260825,20261231
603021938,0,0,0,0,0,1,0,20260825,20261231
603022018,0,0,0,0,0,1,0,20260825,20261231
603022055,0,0,0,0,0,1,0,20260825,20261231
603022130,0,0,0,0,0,1,0,20260825,20261231
603022210,0,0,0,0,0,1,0,20260825,20261231
603031627,0,0,0,0,0,0,1,20260825,20261231
603031710,0,0,0,0,0,0,1,20260825,20261231
603031747,0,0,0,0,0,0,1,20260825,20261231
603031830,0,0,0,0,0,0,1,20260825,20261231
603031907,0,0,0,0,0,0,1,20260825,20261231
603031950,0,0,0,0,0,0,1,20260825,20261231
603032027,0,0,0,0,0,0,1,20260825,20261231
603032110,0,0,0,0,0,0,1,20260825,20261231
603032147,0,0,0,0,0,0,1,20260825,20261231
603032230,0,0,0,0,0,0,1,20260825,20261231
603032307,0,0,0,0,0,0,1,20260825,20261231
604010715,1,1,1,1,1,0,0,20260825,20261231
604010745,1,1,1,1,1,0,0,20260825,20261231
604010815,1,1,1,1,1,0,0,20260825,20261231
604010858,1,1,1,1,1,0,0,20260825,20261231
604010940,1,1,1,1,1,0,0,20260825,20261231
604011022,1,1,1,1,1,0,0,20260825,20261231
604011104,1,1,1,1,1,0,0,20260825,20261231
604011146,1,1,1,1,1,0,0,20260825,20261231
604011228,1,1,1,1,1,0,0,20260825,20261231
604011310,1,1,1,1,1,0,0,20260825,20261231
604011352,1,1,1,1,1,0,0,20260825,20261231
604011434,1,1,1,1,1,0,0,20260825,20261231
604011516,1,1,1,1,1,0,0,20260825,20261231
604011558,1,1,1,1,1,0,0,20260825,20261231
604011640,1,1,1,1,1,0,0,20260825,20261231
604011722,1,1,1,1,1,0,0,20260825,20261231
604011804,1,1,1,1,1,0,0,20260825,20261231
604011846,1,1,1,1,1,0,0,20260825,20261231
604011928,1,1,1,1,1,0,0,20260825,20261231
604012010,1,1,1,1,1,0,0,20260825,20261231
604012052,1,1,1,1,1,0,0,20260825,20261231
604012134,1,1,1,1,1,0,0,20260825,20261231
604012210,1,1,1,1,1,0,0,20260825,20261231
604020725,0,0,0,0,0,1,0,20260825,20261231
604020754,0,0,0,0,0,1,0,20260825,20261231
604020830,0,0,0,0,0,1,0,20260825,20261231
604020914,0,0,0,0,0,1,0,20260825,20261231
604020954,0,0,0,0,0,1,0,20260825,20261231
604021034,0,0,0,0,0,1,0,20260825,20261231
604021114,0,0,0,0,0,1,0,20260825,20261231
604021154,0,0,0,0,0,1,0,20260825,20261231
604021234,0,0,0,0,0,1,0,20260825,20261231
604021314,0,0,0,0,0,1,0,20260825,20261231
604021354,0,0,0,0,0,1,0,20260825,20261231
604021434,0,0,0,0,0,1,0,20260825,20261231
604021514,0,0,0,0,0,1,0,20260825,20261231
604021554,0,0,0,0,0,1,0,20260825,20261231
604021634,0,0,0,0,0,1,0,20260825,20261231
604021714,0,0,0,0,0,1,0,20260825,20261231
604021754,0,0,0,0,0,1,0,20260825,20261231
604021834,0,0,0,0,0,1,0,20260825,20261231
604021914,0,0,0,0,0,1,0,20260825,20261231
604021954,0,0,0,0,0,1,0,20260825,20261231
604022034,0,0,0,0,0,1,0,20260825,20261231
604022114,0,0,0,0,0,1,0,20260825,20261231
604022150,0,0,0,0,0,1,0,20260825,20261231
604022220,0,0,0,0,0,1,0,20260825,20261231
605010755,1,1,1,1,1,0,0,20260825,20261231
605010827,1,1,1,1,1,0,0,20260825,20261231
605010910,1,1,1,1,1,0,0,20260825,20261231
605010952,1,1,1,1,1,0,0,20260825,20261231
605011034,1,1,1,1,1,0,0,20260825,20261231
605011116,1,1,1,1,1,0,0,20260825,20261231
605011158,1,1,1,1,1,0,0,20260825,20261231
605011240,1,1,1,1,1,0,0,20260825,20261231
605011322,1,1,1,1,1,0,0,20260825,20261231
605011404,1,1,1,1,1,0,0,20260825,20261231
605011446,1,1,1,1,1,0,0,20260825,20261231
605011528,1,1,1,1,1,0,0,20260825,20261231
605011610,1,1,1,1,1,0,0,20260825,20261231
605011652,1,1,1,1,1,0,0,20260825,20261231
605011734,1,1,1,1,1,0,0,20260825,20261231
605011816,1,1,1,1,1,0,0,20260825,20261231
605011858,1,1,1,1,1,0,0,20260825,20261231
605011940,1,1,1,1,1,0,0,20260825,20261231
605012022,1,1,1,1,1,0,0,20260825,20261231
605012104,1,1,1,1,1,0,0,20260825,20261231
605012145,1,1,1,1,1,0,0,20260825,20261231
605012223,1,1,1,1,1,0,0,20260825,20261231
605012250,1,1,1,1,1,0,0,20260825,20261231
606010805,1,1,1,1,1,0,0,20260825,20261231
606010837,1,1,1,1,1,0,0,20260825,20261231
606010922,1,1,1,1,1,0,0,20260825,20261231
606011004,1,1,1,1,1,0,0,20260825,20261231
606011046,1,1,1,1,1,0,0,20260825,20261231
606011128,1,1,1,1,1,0,0,20260825,20261231
606011210,1,1,1,1,1,0,0,20260825,20261231
606011252,1,1,1,1,1,0,0,20260825,20261231
606011334,1,1,1,1,1,0,0,20260825,20261231
606011416,1,1,1,1,1,0,0,20260825,20261231
606011458,1,1,1,1,1,0,0,20260825,20261231
606011540,1,1,1,1,1,0,0,20260825,20261231
606011622,1,1,1,1,1,0,0,20260825,20261231
606011704,1,1,1,1,1,0,0,20260825,20261231
606011746,1,1,1,1,1,0,0,20260825,20261231
606011828,1,1,1,1,1,0,0,20260825,20261231
606011910,1,1,1,1,1,0,0,20260825,20261231
606011952,1,1,1,1,1,0,0,20260825,20261231
606012034,1,1,1,1,1,0,0,20260825,20261231
606012116,1,1,1,1,1,0,0,20260825,20261231
606012156,1,1,1,1,1,0,0,20260825,20261231
606012232,1,1,1,1,1,0,0,20260825,20261231
606012305,1,1,1,1,1,0,0,20260825,20261231
700010650,1,1,1,1,1,0,0,20260825,20261231
700010725,1,1,1,1,1,0,0,20260825,20261231
700010753,1,1,1,1,1,0,0,20260825,20261231
700010830,1,1,1,1,1,0,0,20260825,20261231
700010905,1,1,1,1,1,0,0,20260825,20261231
700010950,1,1,1,1,1,0,0,20260825,20261231
700011025,1,1,1,1,1,0,0,20260825,20261231
700011110,1,1,1,1,1,0,0,20260825,20261231
700011145,1,1,1,1,1,0,0,20260825,20261231
700011230,1,1,1,1,1,0,0,20260825,20261231
700011305,1,1,1,1,1,0,0,20260825,20261231
700011350,1,1,1,1,1,0,0,20260825,20261231
700011425,1,1,1,1,1,0,0,20260825,20261231
700011510,1,1,1,1,1,0,0,20260825,20261231
700011545,1,1,1,1,1,0,0,20260825,20261231
700011630,1,1,1,1,1,0,0,20260825,20261231
700011705,1,1,1,1,1,0,0,20260825,20261231
700011750,1,1,1,1,1,0,0,20260825,20261231
700011825,1,1,1,1,1,0,0,20260825,20261231
700011910,1,1,1,1,1,0,0,20260825,20261231
700011945,1,1,1,1,1,0,0,20260825,20261231
700012030,1,1,1,1,1,0,0,20260825,20261231
700012105,1,1,1,1,1,0,0,20260825,20261231
700012150,1,1,1,1,1,0,0,20260825,20261231
700020645,0,0,0,0,0,1,0,20260825,20261231
700020710,0,0,0,0,0,1,0,20260825,20261231
700020735,0,0,0,0,0,1,0,20260825,20261231
700020800,0,0,0,0,0,1,0,20260825,20261231
700020832,0,0,0,0,0,1,0,20260825,20261231
700020908,0,0,0,0,0,1,0,20260825,20261231
700020940,0,0,0,0,0,1,0,20260825,20261231
700021023,0,0,0,0,0,1,0,20260825,20261231
700021056,0,0,0,0,0,1,0,20260825,20261231
700021139,0,0,0,0,0,1,0,20260825,20261231
700021212,0,0,0,0,0,1,0,20260825,20261231
700021255,0,0,0,0,0,1,0,20260825,20261231
700021328,0,0,0,0,0,1,0,20260825,20261231
700021411,0,0,0,0,0,1,0,20260825,20261231
700021444,0,0,0,0,0,1,0,20260825,20261231
700021527,0,0,0,0,0,1,0,20260825,20261231
700021600,0,0,0,0,0,1,0,20260825,20261231
700021643,0,0,0,0,0,1,0,20260825,20261231
700021716,0,0,0,0,0,1,0,20260825,20261231
700021759,0,0,0,0,0,1,0,20260825,20261231
700021832,0,0,0,0,0,1,0,20260825,20261231
700021915,0,0,0,0,0,1,0,20260825,20261231
700021948,0,0,0,0,0,1,0,20260825,20261231
700022031,0,0,0,0,0,1,0,20260825,20261231
700022104,0,0,0,0,0,1,0,20260825,20261231
700022147,0,0,0,0,0,1,0,20260825,20261231
700030730,0,0,0,0,0,0,1,20260825,20261231
700030753,0,0,0,0,0,0,1,20260825,20261231
700030822,0,0,0,0,0,0,1,20260825,20261231
700030858,0,0,0,0,0,0,1,20260825,20261231
700030931,0,0,0,0,0,0,1,20260825,20261231
700031007,0,0,0,0,0,0,1,20260825,20261231
700031040,0,0,0,0,0,0,1,20260825,20261231
700031116,0,0,0,0,0,0,1,20260825,20261231
700031149,0,0,0,0,0,0,1,20260825,20261231
700031225,0,0,0,0,0,0,1,20260825,20261231
700031258,0,0,0,0,0,0,1,20260825,20261231
700031334,0,0,0,0,0,0,1,20260825,20261231
700031407,0,0,0,0,0,0,1,20260825,20261231
700031442,0,0,0,0,0,0,1,20260825,20261231
700031514,0,0,0,0,0,0,1,20260825,20261231
700031547,0,0,0,0,0,0,1,20260825,20261231
700031620,0,0,0,0,0,0,1,20260825,20261231
700031659,0,0,0,0,0,0,1,20260825,20261231
700031732,0,0,0,0,0,0,1,20260825,20261231
700031811,0,0,0,0,0,0,1,20260825,20261231
700031844,0,0,0,0,0,0,1,20260825,20261231
700031923,0,0,0,0,0,0,1,20260825,20261231
700031956,0,0,0,0,0,0,1,20260825,20261231
700032035,0,0,0,0,0,0,1,20260825,20261231
700032108,0,0,0,0,0,0,1,20260825,20261231
700032145,0,0,0,0,0,0,1,20260825,20261231
700032215,0,0,0,0,0,0,1,20260825,20261231
700032245,0,0,0,0,0,0,1,20260825,20261231
701010807,1,1,1,1,1,0,0,20260825,20261231
701010846,1,1,1,1,1,0,0,20260825,20261231
701010921,1,1,1,1,1,0,0,20260825,20261231
701011006,1,1,1,1,1,0,0,20260825,20261231
701011041,1,1,1,1,1,0,0,20260825,20261231
701011126,1,1,1,1,1,0,0,20260825,20261231
